envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
4341	43257000	43017000	44457000	42777000	44697000	41337000	43028238.3808096
4342	43278000	43014000	44454000	42894000	44694000	41334000	43035157.4212894
4343	43275000	43011000	44451000	42891000	44691000	41331000	43042064.4677661
4344	43272000	43008000	44448000	42888000	44688000	41328000	43048983.5082459
4345	43317000	43005000	44565000	43005000	44685000	41325000	43055914.5427286
4346	43338000	43122000	44562000	43002000	44682000	41322000	43062845.5772114
4347	43335000	43119000	44559000	42999000	44679000	41319000	43069776.6116942
4348	43332000	43116000	44556000	42996000	44676000	41316000	43076695.6521739
4349	43329000	43113000	44553000	42993000	44673000	41313000	43083602.6986507
4350	43326000	43110000	44550000	42990000	44670000	41310000	43090509.7451274
4351	43323000	43107000	44547000	42987000	44667000	41307000	43097416.7916042
4352	43320000	43104000	44544000	42984000	44664000	41304000	43104323.838081
4353	43317000	43101000	44541000	42981000	44661000	41301000	43111230.8845577
4354	43314000	43098000	44538000	42978000	44658000	41298000	43118125.9370315
4355	43335000	43095000	44535000	42975000	44655000	41415000	43125008.9955022
4356	43332000	43092000	44532000	42972000	44652000	41412000	43131892.053973
4357	43353000	43089000	44529000	42969000	44769000	41409000	43138775.1124438
4358	43374000	43206000	44526000	42966000	44766000	41406000	43145658.1709145
4359	43371000	43203000	44523000	42963000	44763000	41403000	43152529.2353823
4360	43368000	43200000	44520000	42960000	44760000	41400000	43159400.2998501
4361	43413000	43197000	44517000	42957000	44877000	41517000	43166295.3523238
4362	43410000	43194000	44514000	42954000	44874000	41514000	43173190.4047976
4363	43407000	43191000	44511000	42951000	44871000	41511000	43180097.4512744
4364	43404000	43188000	44508000	42948000	44868000	41508000	43187004.4977511
4365	43401000	43185000	44505000	42945000	44865000	41505000	43193911.5442279
4366	43398000	43182000	44502000	42942000	44862000	41502000	43200818.5907046
4367	43395000	43179000	44499000	42939000	44859000	41499000	43207725.6371814
4368	43416000	43176000	44496000	42936000	44856000	41616000	43214632.6836582
4369	43413000	43173000	44493000	42933000	44853000	41613000	43221539.7301349
4370	43410000	43170000	44490000	42930000	44850000	41610000	43228446.7766117
4371	43431000	43167000	44487000	43047000	44847000	41607000	43235365.8170915
4372	43428000	43164000	44484000	43044000	44844000	41604000	43242296.8515742
4373	43425000	43161000	44481000	43041000	44841000	41601000	43249227.886057
4374	43422000	43158000	44478000	43038000	44838000	41598000	43256158.9205397
4375	43443000	43155000	44475000	43155000	44835000	41595000	43263089.9550225
4376	43464000	43152000	44592000	43152000	44832000	41592000	43270008.9955022
4377	43485000	43149000	44589000	43269000	44829000	41589000	43276928.035982
4378	43482000	43146000	44586000	43266000	44826000	41586000	43283847.0764618
4379	43479000	43143000	44583000	43263000	44823000	41583000	43290790.1049475
4380	43500000	43140000	44580000	43260000	44820000	41700000	43297721.1394303
4381	43497000	43137000	44577000	43257000	44817000	41697000	43304640.17991
4382	43542000	43134000	44694000	43254000	44814000	41814000	43311547.2263868
4383	43539000	43131000	44691000	43251000	44811000	41811000	43318454.2728636
4384	43536000	43128000	44688000	43248000	44808000	41808000	43325373.3133433
4385	43557000	43125000	44805000	43245000	44805000	41805000	43332292.3538231
4386	43650000	43242000	44922000	43362000	44922000	41802000	43339187.4062968
4387	43647000	43239000	44919000	43359000	44919000	41799000	43346082.4587706
4388	43668000	43236000	44916000	43356000	44916000	41916000	43352977.5112444
4389	43665000	43233000	44913000	43353000	44913000	41913000	43359860.5697151
4390	43662000	43230000	44910000	43350000	44910000	41910000	43366743.6281859
4391	43659000	43227000	44907000	43347000	44907000	41907000	43373602.6986507
4392	43680000	43344000	44904000	43344000	44904000	41904000	43380473.7631184
4393	43677000	43341000	44901000	43341000	44901000	41901000	43387344.8275862
4394	43674000	43338000	44898000	43338000	44898000	41898000	43394215.892054
4395	43671000	43335000	44895000	43335000	44895000	41895000	43401062.9685157
4396	43668000	43332000	44892000	43332000	44892000	41892000	43407886.0569715
4397	43689000	43329000	44889000	43329000	45009000	41889000	43414709.1454273
4398	43686000	43326000	44886000	43326000	45006000	41886000	43421532.2338831
4399	43683000	43323000	44883000	43323000	45003000	41883000	43428343.3283358
4400	43680000	43320000	44880000	43320000	4.5e+07	41880000	43435154.4227886
4401	43677000	43317000	44877000	43317000	44997000	41877000	43441965.5172414
4402	43698000	43314000	44874000	43314000	44994000	41994000	43448776.6116941
4403	43695000	43311000	44871000	43311000	44991000	41991000	43455587.7061469
4404	43692000	43308000	44868000	43308000	44988000	41988000	43462398.8005997
4405	43689000	43305000	44865000	43305000	44985000	41985000	43469221.8890555
4406	43710000	43302000	44862000	43302000	44982000	42102000	43476032.9835082
4407	43731000	43299000	44859000	43299000	44979000	42219000	43482820.089955
4408	43752000	43296000	44856000	43296000	44976000	42336000	43489607.1964018
4409	43749000	43293000	44853000	43293000	44973000	42333000	43496382.3088456
4410	43770000	43290000	44850000	43410000	44970000	42330000	43503157.4212894
4411	43791000	43287000	44847000	43527000	44967000	42327000	43509932.5337331
4412	43812000	43284000	44964000	43524000	44964000	42324000	43516707.6461769
4413	43809000	43281000	44961000	43521000	44961000	42321000	43523482.7586207
4414	43806000	43278000	44958000	43518000	44958000	42318000	43530257.8710645
4415	43803000	43275000	44955000	43515000	44955000	42315000	43537008.9955022
4416	43824000	43272000	45072000	43512000	44952000	42312000	43543772.113943
4417	43845000	43389000	45069000	43509000	44949000	42309000	43550523.2383808
4418	43842000	43386000	45066000	43506000	44946000	42306000	43557238.3808096
4419	43839000	43383000	45063000	43503000	44943000	42303000	43563965.5172414
4420	43884000	43500000	45060000	43500000	45060000	42300000	43570680.6596702
4421	43881000	43497000	45057000	43497000	45057000	42297000	43577383.808096
4422	43878000	43494000	45054000	43494000	45054000	42294000	43584074.9625187
4423	43875000	43491000	45051000	43491000	45051000	42291000	43590778.1109445
4424	43896000	43608000	45048000	43488000	45048000	42288000	43597469.2653673
4425	43941000	43725000	45045000	43605000	45045000	42285000	43604148.4257871
4426	43938000	43722000	45042000	43602000	45042000	42282000	43610839.5802099
4427	43935000	43719000	45039000	43599000	45039000	42279000	43617530.7346327
4428	43932000	43716000	45036000	43596000	45036000	42276000	43624233.8830585
4429	43977000	43713000	45153000	43713000	45033000	42273000	43630937.0314843
4430	43974000	43710000	45150000	43710000	45030000	42270000	43637640.17991
4431	43995000	43707000	45147000	43707000	45147000	42267000	43644355.3223388
4432	44016000	43704000	45264000	43704000	45144000	42264000	43651058.4707646
4433	44037000	43701000	45381000	43701000	45141000	42261000	43657773.6131934
4434	44058000	43698000	45378000	43698000	45138000	42378000	43664500.7496252
4435	44079000	43695000	45495000	43695000	45135000	42375000	43671227.886057
4436	44076000	43692000	45492000	43692000	45132000	42372000	43677955.0224888
4437	44121000	43689000	45609000	43809000	45129000	42369000	43684694.1529235
4438	44118000	43686000	45606000	43806000	45126000	42366000	43691433.2833583
4439	44115000	43683000	45603000	43803000	45123000	42363000	43698172.4137931
4440	44160000	43680000	45720000	43920000	45120000	42360000	43704935.5322339
4441	44157000	43677000	45717000	43917000	45117000	42357000	43711698.6506747
4442	44202000	43794000	45834000	43914000	45114000	42354000	43718437.7811094
4443	44199000	43791000	45831000	43911000	45111000	42351000	43725176.9115442
4444	44196000	43788000	45828000	43908000	45108000	42348000	43731904.047976
4445	44193000	43785000	45825000	43905000	45105000	42345000	43738631.1844078
4446	44214000	43782000	45822000	43902000	45222000	42342000	43745358.3208396
4447	44259000	43899000	45819000	44019000	45219000	42339000	43752073.4632684
4448	44256000	43896000	45816000	44016000	45216000	42336000	43758788.6056972
4449	44253000	43893000	45813000	44013000	45213000	42333000	43765503.7481259
4450	44274000	43890000	45930000	44010000	45210000	42330000	43772218.8905547
4451	44295000	44007000	45927000	44007000	45207000	42327000	43778922.0389805
4452	44316000	44004000	45924000	44004000	45204000	42444000	43785637.1814093
4453	44313000	44001000	45921000	44001000	45201000	42441000	43792352.3238381
4454	44334000	44118000	45918000	43998000	45198000	42438000	43799043.4782609
4455	44379000	44115000	45915000	44115000	45315000	42435000	43805734.6326837
4456	44400000	44112000	45912000	44112000	45312000	42552000	43812413.7931035
4457	44421000	44109000	46029000	44109000	45309000	42549000	43819104.9475262
4458	44442000	44106000	46146000	44106000	45306000	42546000	43825796.101949
4459	44463000	44223000	46143000	44103000	45303000	42543000	43832487.2563718
4460	44484000	44220000	46140000	44100000	45420000	42540000	43839166.4167916
4461	44481000	44217000	46137000	44097000	45417000	42537000	43845833.5832084
4462	44478000	44214000	46134000	44094000	45414000	42534000	43852500.7496252
4463	44499000	44211000	46251000	44091000	45411000	42531000	43859167.916042
4464	44520000	44208000	46368000	44088000	45408000	42528000	43865835.0824588
4465	44517000	44205000	46365000	44085000	45405000	42525000	43872514.2428786
4466	44514000	44202000	46362000	44082000	45402000	42522000	43879181.4092953
4467	44535000	44199000	46359000	44199000	45399000	42519000	43885848.5757121
4468	44556000	44196000	46476000	44196000	45396000	42516000	43892527.7361319
4469	44601000	44313000	46593000	44193000	45393000	42513000	43899206.8965517
4470	44598000	44310000	46590000	44190000	45390000	42510000	43905910.0449775
4471	44619000	44307000	46587000	44307000	45387000	42507000	43912613.1934033
4472	44640000	44424000	46584000	44304000	45384000	42504000	43919316.3418291
4473	44637000	44421000	46581000	44301000	45381000	42501000	43926031.4842579
4474	44634000	44418000	46578000	44298000	45378000	42498000	43932746.6266867
4475	44655000	44415000	46695000	44295000	45375000	42495000	43939461.7691154
4476	44676000	44412000	46692000	44412000	45372000	42492000	43946164.9175412
4477	44697000	44409000	46689000	44409000	45369000	42609000	43952880.05997
4478	44694000	44406000	46686000	44406000	45366000	42606000	43959571.2143928
4479	44691000	44403000	46683000	44403000	45363000	42603000	43966238.3808096
4480	44688000	44400000	46680000	44400000	45360000	42600000	43972881.5592204
4481	44685000	44397000	46677000	44397000	45357000	42597000	43979524.7376312
4482	44682000	44394000	46674000	44394000	45354000	42594000	43986167.916042
4483	44679000	44391000	46671000	44391000	45351000	42591000	43992787.1064468
4484	44700000	44388000	46668000	44388000	45468000	42588000	43999406.2968516
4485	44721000	44385000	46665000	44385000	45585000	42585000	44006025.4872564
4486	44742000	44382000	46662000	44382000	45702000	42582000	44012656.6716642
4487	44739000	44379000	46659000	44379000	45699000	42579000	44019287.856072
4488	44736000	44376000	46656000	44376000	45696000	42576000	44025907.0464768
4489	44733000	44373000	46653000	44373000	45693000	42573000	44032526.2368816
4490	44730000	44370000	46650000	44370000	45690000	42570000	44039121.4392804
4491	44751000	44367000	46647000	44367000	45687000	42687000	44045704.6476762
4492	44748000	44364000	46644000	44364000	45684000	42684000	44052275.862069
4493	44745000	44361000	46641000	44361000	45681000	42681000	44058859.0704648
4494	44742000	44358000	46638000	44358000	45678000	42678000	44065430.2848576
4495	44739000	44355000	46635000	44355000	45675000	42675000	44072001.4992504
4496	44736000	44352000	46632000	44352000	45672000	42672000	44078572.7136432
4497	44733000	44349000	46629000	44349000	45669000	42669000	44085155.922039
4498	44730000	44346000	46626000	44346000	45666000	42666000	44091751.1244378
4499	44727000	44343000	46623000	44343000	45663000	42663000	44098334.3328336
4500	44724000	44340000	46620000	44340000	45660000	42660000	44104905.5472264
4501	44721000	44337000	46617000	44337000	45657000	42657000	44111476.7616192
4502	44742000	44454000	46614000	44334000	45654000	42654000	44118059.970015
4503	44739000	44451000	46611000	44331000	45651000	42651000	44124655.1724138
4504	44760000	44448000	46608000	44328000	45648000	42768000	44131262.3688156
4505	44757000	44445000	46605000	44325000	45645000	42765000	44137869.5652174
4506	44778000	44442000	46602000	44442000	45642000	42762000	44144476.7616192
4507	44775000	44439000	46599000	44439000	45639000	42759000	44151083.958021
4508	44796000	44436000	46596000	44436000	45636000	42876000	44157691.1544228
4509	44793000	44433000	46593000	44433000	45633000	42873000	44164298.3508246
4510	44814000	44550000	46590000	44430000	45630000	42870000	44170893.5532234
4511	44835000	44547000	46587000	44547000	45627000	42867000	44177476.7616192
4512	44856000	44544000	46584000	44544000	45744000	42864000	44184047.976012
4513	44853000	44541000	46581000	44541000	45741000	42861000	44190607.1964018
4514	44850000	44538000	46578000	44538000	45738000	42858000	44197178.4107946
4515	44871000	44655000	46575000	44535000	45735000	42855000	44203761.6191904
4516	44868000	44652000	46572000	44532000	45732000	42852000	44210344.8275862
4517	44865000	44649000	46569000	44529000	45729000	42849000	44216928.035982
4518	44862000	44646000	46566000	44526000	45726000	42846000	44223511.2443778
4519	44859000	44643000	46563000	44523000	45723000	42843000	44230106.4467766
4520	44856000	44640000	46560000	44520000	45720000	42840000	44236701.6491754
4521	44853000	44637000	46557000	44517000	45717000	42837000	44243308.8455772
4522	44850000	44634000	46554000	44514000	45714000	42834000	44249916.041979
4523	44847000	44631000	46551000	44511000	45711000	42831000	44256523.2383808
4524	44844000	44628000	46548000	44508000	45708000	42828000	44263130.4347826
4525	44841000	44625000	46545000	44505000	45705000	42825000	44269737.6311844
4526	44838000	44622000	46542000	44502000	45702000	42822000	44276368.8155922
4527	44835000	44619000	46539000	44499000	45699000	42819000	44283011.994003
4528	44832000	44616000	46536000	44496000	45696000	42816000	44289679.1604198
4529	44829000	44613000	46533000	44493000	45693000	42813000	44296358.3208396
4530	44826000	44610000	46530000	44490000	45690000	42810000	44303037.4812594
4531	44823000	44607000	46527000	44487000	45687000	42807000	44309716.6416792
4532	44844000	44604000	46524000	44604000	45684000	42804000	44316371.814093
4533	44841000	44601000	46521000	44601000	45681000	42801000	44323026.9865067
4534	44862000	44598000	46638000	44598000	45678000	42798000	44329694.1529235
4535	44883000	44715000	46635000	44595000	45675000	42795000	44336361.3193403
4536	44880000	44712000	46632000	44592000	45672000	42792000	44343016.4917541
4537	44877000	44709000	46629000	44589000	45669000	42789000	44349671.6641679
4538	44874000	44706000	46626000	44586000	45666000	42786000	44356326.8365817
4539	44871000	44703000	46623000	44583000	45663000	42783000	44362982.0089955
4540	44868000	44700000	46620000	44580000	45660000	42780000	44369637.1814093
4541	44865000	44697000	46617000	44577000	45657000	42777000	44376292.3538231
4542	44862000	44694000	46614000	44574000	45654000	42774000	44382923.5382309
4543	44883000	44691000	46611000	44571000	45771000	42771000	44389578.7106447
4544	44880000	44688000	46608000	44568000	45768000	42768000	44396221.8890555
4545	44877000	44685000	46605000	44565000	45765000	42765000	44402865.0674663
4546	44922000	44802000	46602000	44682000	45762000	42762000	44409508.2458771
4547	44943000	44799000	46599000	44799000	45759000	42759000	44416163.4182909
4548	44988000	44916000	46596000	44916000	45756000	42756000	44422794.6026987
4549	44985000	44913000	46593000	44913000	45753000	42753000	44429437.7811094
4550	44982000	44910000	46590000	44910000	45750000	42750000	44436068.9655172
4551	45027000	44907000	46587000	44907000	45867000	42867000	44442712.143928
4552	45024000	44904000	46584000	44904000	45864000	42864000	44449367.3163418
4553	45045000	44901000	46581000	44901000	45861000	42981000	44456022.4887556
4554	45042000	44898000	46578000	44898000	45858000	42978000	44462653.6731634
4555	45039000	44895000	46575000	44895000	45855000	42975000	44469284.8575712
4556	45036000	44892000	46572000	44892000	45852000	42972000	44475916.041979
4557	45033000	44889000	46569000	44889000	45849000	42969000	44482523.2383808
4558	45054000	44886000	46566000	45006000	45846000	42966000	44489118.4407796
4559	45051000	44883000	46563000	45003000	45843000	42963000	44495701.6491754
4560	45048000	44880000	46560000	4.5e+07	45840000	42960000	44502284.8575712
4561	45045000	44877000	46557000	44997000	45837000	42957000	44508856.071964
4562	45042000	44874000	46554000	44994000	45834000	42954000	44515415.2923538
4563	45063000	44871000	46551000	45111000	45831000	42951000	44522010.4947526
4564	45084000	44868000	46548000	45108000	45828000	43068000	44528605.6971514
4565	45081000	44865000	46545000	45105000	45825000	43065000	44535188.9055472
4566	45078000	44862000	46542000	45102000	45822000	43062000	44541772.113943
4567	45075000	44859000	46539000	45099000	45819000	43059000	44548355.3223388
4568	45096000	44976000	46536000	45096000	45816000	43056000	44554938.5307346
4569	45093000	44973000	46533000	45093000	45813000	43053000	44561509.7451274
4570	45090000	44970000	46530000	45090000	45810000	43050000	44568080.9595202
4571	45111000	45087000	46527000	45087000	45807000	43047000	44574640.17991
4572	45108000	45084000	46524000	45084000	45804000	43044000	44581187.4062968
4573	45105000	45081000	46521000	45081000	45801000	43041000	44587734.6326837
4574	45126000	45078000	46518000	45198000	45798000	43038000	44594281.8590705
4575	45123000	45075000	46515000	45195000	45795000	43035000	44600829.0854573
4576	45120000	45072000	46512000	45192000	45792000	43032000	44607352.3238381
4577	45117000	45069000	46509000	45189000	45789000	43029000	44613863.5682159
4578	45114000	45066000	46506000	45186000	45786000	43026000	44620362.8185907
4579	45111000	45063000	46503000	45183000	45783000	43023000	44626850.0749625
4580	45108000	45060000	46500000	45180000	45780000	43020000	44633349.3253373
4581	45105000	45057000	46497000	45177000	45777000	43017000	44639848.5757121
4582	45102000	45054000	46494000	45174000	45774000	43014000	44646359.82009
4583	45099000	45051000	46491000	45171000	45771000	43011000	44652859.0704648
4584	45096000	45048000	46488000	45168000	45768000	43008000	44659358.3208396
4585	45093000	45045000	46485000	45165000	45765000	43005000	44665857.5712144
4586	45114000	45042000	46482000	45162000	45882000	43002000	44672368.8155922
4587	45111000	45039000	46479000	45159000	45879000	42999000	44678868.065967
4588	45108000	45036000	46476000	45156000	45876000	42996000	44685367.3163418
4589	45153000	45033000	46593000	45153000	45873000	43113000	44691842.5787106
4590	45174000	45030000	46710000	45150000	45870000	43110000	44698317.8410795
4591	45171000	45027000	46707000	45147000	45867000	43107000	44704793.1034483
4592	45168000	45024000	46704000	45144000	45864000	43104000	44711256.3718141
4593	45213000	45021000	46821000	45141000	45861000	43221000	44717731.6341829
4594	45210000	45018000	46818000	45138000	45858000	43218000	44724206.8965517
4595	45207000	45015000	46815000	45135000	45855000	43215000	44730694.1529235
4596	45204000	45012000	46812000	45132000	45852000	43212000	44737181.4092953
4597	45201000	45009000	46809000	45129000	45849000	43209000	44743668.6656672
4598	45198000	45006000	46806000	45126000	45846000	43206000	44750155.922039
4599	45195000	45003000	46803000	45123000	45843000	43203000	44756643.1784108
4600	45216000	4.5e+07	46800000	45120000	45960000	43200000	44763142.4287856
4601	45213000	44997000	46797000	45117000	45957000	43197000	44769641.6791604
4602	45210000	44994000	46794000	45114000	45954000	43194000	44776140.9295352
4603	45207000	44991000	46791000	45111000	45951000	43191000	44782640.17991
4604	45228000	44988000	46788000	45228000	45948000	43188000	44789139.4302849
4605	45225000	44985000	46785000	45225000	45945000	43185000	44795638.6806597
4606	45246000	45102000	46782000	45222000	45942000	43182000	44802137.9310345
4607	45291000	45099000	46779000	45339000	45939000	43299000	44808625.1874063
4608	45312000	45096000	46776000	45456000	45936000	43296000	44815112.4437781
4609	45309000	45093000	46773000	45453000	45933000	43293000	44821575.7121439
4610	45306000	45090000	46770000	45450000	45930000	43290000	44828026.9865067
4611	45303000	45087000	46767000	45447000	45927000	43287000	44834466.2668666
4612	45348000	45204000	46884000	45444000	45924000	43284000	44840917.5412294
4613	45345000	45201000	46881000	45441000	45921000	43281000	44847368.8155922
4614	45342000	45198000	46878000	45438000	45918000	43278000	44853832.083958
4615	45363000	45195000	46875000	45435000	45915000	43395000	44860283.3583208
4616	45384000	45192000	46992000	45432000	45912000	43392000	44866734.6326837
4617	45381000	45189000	46989000	45429000	45909000	43389000	44873173.9130435
4618	45378000	45186000	46986000	45426000	45906000	43386000	44879613.1934033
4619	45375000	45183000	46983000	45423000	45903000	43383000	44886052.4737631
4620	45372000	45180000	46980000	45420000	45900000	43380000	44892491.7541229
4621	45369000	45177000	46977000	45417000	45897000	43377000	44898931.0344828
4622	45390000	45174000	46974000	45414000	46014000	43374000	44905382.3088456
4623	45387000	45171000	46971000	45411000	46011000	43371000	44911833.5832084
4624	45384000	45168000	46968000	45408000	46008000	43368000	44918272.8635682
4625	45405000	45285000	46965000	45405000	46005000	43365000	44924712.143928
4626	45426000	45282000	47082000	45402000	46002000	43362000	44931163.4182908
4627	45423000	45279000	47079000	45399000	45999000	43359000	44937614.6926537
4628	45420000	45276000	47076000	45396000	45996000	43356000	44944065.9670165
4629	45417000	45273000	47073000	45393000	45993000	43353000	44950517.2413793
4630	45438000	45390000	47070000	45390000	45990000	43350000	44956968.5157421
4631	45483000	45387000	47187000	45387000	45987000	43467000	44963419.790105
4632	45480000	45384000	47184000	45384000	45984000	43464000	44969871.0644678
4633	45501000	45381000	47181000	45381000	45981000	43581000	44976322.3388306
4634	45498000	45378000	47178000	45378000	45978000	43578000	44982785.6071964
4635	45495000	45375000	47175000	45375000	45975000	43575000	44989260.8695652
4636	45492000	45372000	47172000	45372000	45972000	43572000	44995748.125937
4637	45489000	45369000	47169000	45369000	45969000	43569000	45002247.3763119
4638	45534000	45366000	47166000	45366000	46086000	43686000	45008734.6326837
4639	45531000	45363000	47163000	45363000	46083000	43683000	45015197.9010495
4640	45528000	45360000	47160000	45360000	46080000	43680000	45021673.1634183
4641	45525000	45357000	47157000	45357000	46077000	43677000	45028160.4197901
4642	45522000	45354000	47154000	45354000	46074000	43674000	45034647.6761619
4643	45543000	45351000	47151000	45351000	46191000	43671000	45041146.9265367
4644	45564000	45348000	47148000	45348000	46308000	43668000	45047646.1769116
4645	45561000	45345000	47145000	45345000	46305000	43665000	45054145.4272864
4646	45558000	45342000	47142000	45342000	46302000	43662000	45060644.6776612
4647	45555000	45339000	47139000	45339000	46299000	43659000	45067143.928036
4648	45552000	45336000	47136000	45336000	46296000	43656000	45073655.1724138
4649	45621000	45333000	47133000	45453000	46413000	43773000	45080154.4227886
4650	45642000	45330000	47130000	45450000	46530000	43770000	45086653.6731634
4651	45639000	45327000	47127000	45447000	46527000	43767000	45093152.9235382
4652	45636000	45324000	47124000	45444000	46524000	43764000	45099640.17991
4653	45633000	45321000	47121000	45441000	46521000	43761000	45106115.4422789
4654	45654000	45318000	47118000	45558000	46518000	43758000	45112614.6926537
4655	45651000	45315000	47115000	45555000	46515000	43755000	45119113.9430285
4656	45648000	45312000	47112000	45552000	46512000	43752000	45125613.1934033
4657	45645000	45309000	47109000	45549000	46509000	43749000	45132100.4497751
4658	45666000	45306000	47106000	45546000	46626000	43746000	45138575.7121439
4659	45687000	45303000	47103000	45543000	46623000	43863000	45145062.9685157
4660	45684000	45300000	47100000	45540000	46620000	43860000	45151550.2248876
4661	45681000	45297000	47097000	45537000	46617000	43857000	45158025.4872564
4662	45678000	45294000	47094000	45534000	46614000	43854000	45164488.7556222
4663	45699000	45291000	47091000	45531000	46731000	43851000	45170964.017991
4664	45696000	45288000	47088000	45528000	46728000	43848000	45177451.2743628
4665	45717000	45285000	47085000	45645000	46725000	43845000	45183926.5367316
4666	45714000	45282000	47082000	45642000	46722000	43842000	45190401.7991005
4667	45711000	45279000	47079000	45639000	46719000	43839000	45196877.0614693
4668	45708000	45276000	47076000	45636000	46716000	43836000	45203364.3178411
4669	45729000	45393000	47073000	45633000	46713000	43833000	45209839.5802099
4670	45726000	45390000	47070000	45630000	46710000	43830000	45216326.8365817
4671	45747000	45387000	47067000	45627000	46707000	43947000	45222814.0929535
4672	45768000	45384000	47184000	45624000	46704000	43944000	45229301.3493253
4673	45765000	45381000	47181000	45621000	46701000	43941000	45235788.6056972
4674	45762000	45378000	47178000	45618000	46698000	43938000	45242275.862069
4675	45759000	45375000	47175000	45615000	46695000	43935000	45248763.1184408
4676	45756000	45372000	47172000	45612000	46692000	43932000	45255238.3808096
4677	45777000	45369000	47169000	45609000	46809000	43929000	45261701.6491754
4678	45774000	45366000	47166000	45606000	46806000	43926000	45268176.9115442
4679	45795000	45363000	47163000	45603000	46803000	44043000	45274652.173913
4680	45792000	45360000	47160000	45600000	46800000	44040000	45281139.4302849
4681	45813000	45357000	47157000	45717000	46797000	44037000	45287626.6866567
4682	45810000	45354000	47154000	45714000	46794000	44034000	45294113.9430285
4683	45807000	45351000	47151000	45711000	46791000	44031000	45300601.1994003
4684	45804000	45348000	47148000	45708000	46788000	44028000	45307088.4557721
4685	45801000	45345000	47145000	45705000	46785000	44025000	45313587.7061469
4686	45822000	45342000	47142000	45702000	46902000	44022000	45320074.9625187
4687	45819000	45339000	47139000	45699000	46899000	44019000	45326562.2188906
4688	45816000	45336000	47136000	45696000	46896000	44016000	45333061.4692654
4689	45837000	45333000	47253000	45693000	46893000	44013000	45339572.7136432
4690	45834000	45330000	47250000	45690000	46890000	44010000	45346071.964018
4691	45855000	45327000	47247000	45687000	46887000	44127000	45352559.2203898
4692	45876000	45324000	47364000	45684000	46884000	44124000	45359034.4827586
4693	45873000	45321000	47361000	45681000	46881000	44121000	45365509.7451274
4694	45894000	45318000	47358000	45678000	46878000	44238000	45371997.0014993
4695	45915000	45315000	47355000	45675000	46995000	44235000	45378484.2578711
4696	45936000	45432000	47352000	45672000	46992000	44232000	45384971.5142429
4697	45933000	45429000	47349000	45669000	46989000	44229000	45391458.7706147
4698	45930000	45426000	47346000	45666000	46986000	44226000	45397946.0269865
4699	45927000	45423000	47343000	45663000	46983000	44223000	45404433.2833583
4700	45924000	45420000	47340000	45660000	46980000	44220000	45410932.5337331
4701	45921000	45417000	47337000	45657000	46977000	44217000	45417431.7841079
4702	45918000	45414000	47334000	45654000	46974000	44214000	45423943.0284858
4703	45915000	45411000	47331000	45651000	46971000	44211000	45430454.2728636
4704	45912000	45408000	47328000	45648000	46968000	44208000	45436953.5232384
4705	45957000	45405000	47325000	45765000	47085000	44205000	45443440.7796102
4706	45954000	45402000	47322000	45762000	47082000	44202000	45449928.035982
4707	45951000	45399000	47319000	45759000	47079000	44199000	45456403.2983508
4708	45972000	45396000	47436000	45756000	47076000	44196000	45462878.5607196
4709	45993000	45513000	47433000	45753000	47073000	44193000	45469353.8230885
4710	45990000	45510000	47430000	45750000	47070000	44190000	45475817.0914543
4711	45987000	45507000	47427000	45747000	47067000	44187000	45482268.3658171
4712	45984000	45504000	47424000	45744000	47064000	44184000	45488707.6461769
4713	45981000	45501000	47421000	45741000	47061000	44181000	45495146.9265367
4714	45978000	45498000	47418000	45738000	47058000	44178000	45501574.2128936
4715	45975000	45495000	47415000	45735000	47055000	44175000	45507989.5052474
4716	45972000	45492000	47412000	45732000	47052000	44172000	45514404.7976012
4717	45969000	45489000	47409000	45729000	47049000	44169000	45520832.083958
4718	45990000	45486000	47406000	45726000	47046000	44286000	45527247.3763118
4719	46035000	45483000	47403000	45843000	47163000	44283000	45533662.6686657
4720	46032000	45480000	47400000	45840000	47160000	44280000	45540077.9610195
4721	46029000	45477000	47397000	45837000	47157000	44277000	45546493.2533733
4722	46026000	45474000	47394000	45834000	47154000	44274000	45552908.5457271
4723	46023000	45471000	47391000	45831000	47151000	44271000	45559335.832084
4724	46068000	45468000	47508000	45828000	47148000	44388000	45565751.1244378
4725	46065000	45465000	47505000	45825000	47145000	44385000	45572166.4167916
4726	46062000	45462000	47502000	45822000	47142000	44382000	45578581.7091454
4727	46059000	45459000	47499000	45819000	47139000	44379000	45584997.0014993
4728	46056000	45456000	47496000	45816000	47136000	44376000	45591412.2938531
4729	46053000	45453000	47493000	45813000	47133000	44373000	45597815.5922039
4730	46050000	45450000	47490000	45810000	47130000	44370000	45604218.8905547
4731	46047000	45447000	47487000	45807000	47127000	44367000	45610622.1889055
4732	46116000	45564000	47484000	45924000	47124000	44484000	45617025.4872564
4733	46113000	45561000	47481000	45921000	47121000	44481000	45623428.7856072
4734	46134000	45558000	47478000	46038000	47118000	44478000	45629832.083958
4735	46131000	45555000	47475000	46035000	47115000	44475000	45636235.3823089
4736	46128000	45552000	47472000	46032000	47112000	44472000	45642638.6806597
4737	46125000	45549000	47469000	46029000	47109000	44469000	45649041.9790105
4738	46122000	45546000	47466000	46026000	47106000	44466000	45655421.2893553
4739	46143000	45543000	47463000	46023000	47223000	44463000	45661800.5997002
4740	46140000	45540000	47460000	46020000	47220000	44460000	45668179.910045
