envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
1777	22965000	23109000	23709000	21909000	22749000	23349000	22221000
1778	22962000	23106000	23706000	21906000	22746000	23346000	22231565.2173913
1779	22959000	23103000	23703000	21903000	22743000	23343000	22242142.4287856
1780	22980000	23100000	23700000	21900000	22860000	23340000	22252731.6341829
1781	22977000	23097000	23697000	21897000	22857000	23337000	22263308.8455772
1782	22974000	23094000	23694000	21894000	22854000	23334000	22273898.0509745
1783	22995000	23211000	23691000	21891000	22851000	23331000	22284487.2563718
1784	23016000	23208000	23688000	21888000	22848000	23448000	22295064.4677661
1785	23061000	23325000	23685000	22005000	22845000	23445000	22305629.6851574
1786	23058000	23322000	23682000	22002000	22842000	23442000	22316194.9025487
1787	23055000	23319000	23679000	21999000	22839000	23439000	22326748.125937
1788	23100000	23436000	23796000	21996000	22836000	23436000	22337313.3433283
1789	23121000	23433000	23793000	22113000	22833000	23433000	22347878.5607196
1790	23118000	23430000	23790000	22110000	22830000	23430000	22358443.7781109
1791	23115000	23427000	23787000	22107000	22827000	23427000	22369020.9895052
1792	23112000	23424000	23784000	22104000	22824000	23424000	22379610.1949026
1793	23133000	23421000	23781000	22101000	22821000	23541000	22390199.4002998
1794	23178000	23418000	23898000	22218000	22818000	23538000	22400776.6116942
1795	23175000	23415000	23895000	22215000	22815000	23535000	22411353.8230885
1796	23196000	23412000	23892000	22332000	22812000	23532000	22421907.0464768
1797	23193000	23409000	23889000	22329000	22809000	23529000	22432448.2758621
1798	23190000	23406000	23886000	22326000	22806000	23526000	22442989.5052474
1799	23187000	23403000	23883000	22323000	22803000	23523000	22453518.7406297
1800	23208000	23520000	23880000	22320000	22800000	23520000	22464059.970015
1801	23229000	23517000	23877000	22317000	22917000	23517000	22474589.2053973
1802	23226000	23514000	23874000	22314000	22914000	23514000	22485118.4407796
1803	23271000	23511000	23871000	22431000	22911000	23631000	22495647.6761619
1804	23268000	23508000	23868000	22428000	22908000	23628000	22506176.9115442
1805	23265000	23505000	23865000	22425000	22905000	23625000	22516694.1529235
1806	23262000	23502000	23862000	22422000	22902000	23622000	22527223.3883058
1807	23307000	23619000	23859000	22539000	22899000	23619000	22537740.6296852
1808	23304000	23616000	23856000	22536000	22896000	23616000	22548269.8650675
1809	23301000	23613000	23853000	22533000	22893000	23613000	22558811.0944528
1810	23298000	23610000	23850000	22530000	22890000	23610000	22569340.3298351
1811	23295000	23607000	23847000	22527000	22887000	23607000	22579869.5652174
1812	23292000	23604000	23844000	22524000	22884000	23604000	22590398.8005997
1813	23313000	23601000	23841000	22521000	23001000	23601000	22600928.035982
1814	23334000	23598000	23838000	22518000	23118000	23598000	22611481.2593703
1815	23355000	23595000	23835000	22515000	23115000	23715000	22622022.4887556
1816	23424000	23592000	23952000	22512000	23232000	23832000	22632563.7181409
1817	23445000	23589000	23949000	22629000	23229000	23829000	22643104.9475262
1818	23466000	23586000	23946000	22626000	23226000	23946000	22653634.1829085
1819	23463000	23583000	23943000	22623000	23223000	23943000	22664175.4122939
1820	23484000	23700000	23940000	22620000	23220000	23940000	22674728.6356822
1821	23481000	23697000	23937000	22617000	23217000	23937000	22685281.8590705
1822	23478000	23694000	23934000	22614000	23214000	23934000	22695835.0824588
1823	23475000	23691000	23931000	22611000	23211000	23931000	22706412.2938531
1824	23520000	23688000	23928000	22728000	23208000	24048000	22716977.5112444
1825	23541000	23805000	23925000	22725000	23205000	24045000	22727542.7286357
1826	23538000	23802000	23922000	22722000	23202000	24042000	22738107.946027
1827	23559000	23799000	23919000	22839000	23199000	24039000	22748673.1634183
1828	23556000	23796000	23916000	22836000	23196000	24036000	22759214.3928036
1829	23577000	23913000	23913000	22833000	23193000	24033000	22769731.6341829
1830	23574000	23910000	23910000	22830000	23190000	24030000	22780248.8755622
1831	23571000	23907000	23907000	22827000	23187000	24027000	22790754.1229385
1832	23592000	23904000	23904000	22824000	23184000	24144000	22801247.3763118
1833	23589000	23901000	23901000	22821000	23181000	24141000	22811752.6236882
1834	23610000	23898000	23898000	22818000	23178000	24258000	22822257.8710645
1835	23607000	23895000	23895000	22815000	23175000	24255000	22832763.1184408
1836	23604000	23892000	23892000	22812000	23172000	24252000	22843280.3598201
1837	23601000	23889000	23889000	22809000	23169000	24249000	22853797.6011994
1838	23598000	23886000	23886000	22806000	23166000	24246000	22864326.8365817
1839	23619000	23883000	23883000	22803000	23283000	24243000	22874856.071964
1840	23616000	23880000	23880000	22800000	23280000	24240000	22885385.3073463
1841	23613000	23877000	23877000	22797000	23277000	24237000	22895890.5547226
1842	23610000	23874000	23874000	22794000	23274000	24234000	22906383.808096
1843	23607000	23871000	23871000	22791000	23271000	24231000	22916877.0614693
1844	23604000	23868000	23868000	22788000	23268000	24228000	22927358.3208396
1845	23601000	23865000	23865000	22785000	23265000	24225000	22937839.5802099
1846	23622000	23982000	23862000	22782000	23262000	24222000	22948308.8455772
1847	23619000	23979000	23859000	22779000	23259000	24219000	22958802.0989505
1848	23616000	23976000	23856000	22776000	23256000	24216000	22969271.3643178
1849	23613000	23973000	23853000	22773000	23253000	24213000	22979728.6356822
1850	23634000	23970000	23850000	22770000	23250000	24330000	22990173.9130435
1851	23655000	23967000	23847000	22767000	23247000	24447000	23000631.1844078
1852	23676000	23964000	23844000	22884000	23244000	24444000	23011064.4677661
1853	23697000	23961000	23841000	23001000	23241000	24441000	23021485.7571214
1854	23694000	23958000	23838000	22998000	23238000	24438000	23031883.0584708
1855	23691000	23955000	23835000	22995000	23235000	24435000	23042304.3478261
1856	23688000	23952000	23832000	22992000	23232000	24432000	23052725.6371814
1857	23709000	23949000	23829000	22989000	23349000	24429000	23063158.9205397
1858	23706000	23946000	23826000	22986000	23346000	24426000	23073580.2098951
1859	23703000	23943000	23823000	22983000	23343000	24423000	23083989.5052474
1860	23724000	23940000	23940000	22980000	23340000	24420000	23094422.7886057
1861	23721000	23937000	23937000	22977000	23337000	24417000	23104844.077961
1862	23718000	23934000	23934000	22974000	23334000	24414000	23115253.3733133
1863	23715000	23931000	23931000	22971000	23331000	24411000	23125662.6686657
1864	23712000	23928000	23928000	22968000	23328000	24408000	23136071.964018
1865	23709000	23925000	23925000	22965000	23325000	24405000	23146481.2593703
1866	23706000	23922000	23922000	22962000	23322000	24402000	23156890.5547226
1867	23727000	23919000	24039000	22959000	23319000	24399000	23167299.850075
1868	23748000	23916000	24036000	22956000	23436000	24396000	23177709.1454273
1869	23745000	23913000	24033000	22953000	23433000	24393000	23188082.4587706
1870	23814000	23910000	24150000	22950000	23550000	24510000	23198443.7781109
1871	23859000	23907000	24147000	22947000	23667000	24627000	23208805.0974513
1872	23880000	23904000	24144000	23064000	23664000	24624000	23219202.3988006
1873	23877000	23901000	24141000	23061000	23661000	24621000	23229575.7121439
1874	23874000	23898000	24138000	23058000	23658000	24618000	23239949.0254873
1875	23871000	23895000	24135000	23055000	23655000	24615000	23250310.3448276
1876	23916000	24012000	24132000	23052000	23772000	24612000	23260683.6581709
1877	23913000	24009000	24129000	23049000	23769000	24609000	23271044.9775112
1878	23910000	24006000	24126000	23046000	23766000	24606000	23281382.3088456
1879	23931000	24003000	24243000	23043000	23763000	24603000	23291695.6521739
1880	23928000	2.4e+07	24240000	23040000	23760000	24600000	23302008.9955022
1881	23973000	23997000	24237000	23157000	23877000	24597000	23312310.3448276
1882	23970000	23994000	24234000	23154000	23874000	24594000	23322611.6941529
1883	23967000	23991000	24231000	23151000	23871000	24591000	23332913.0434783
1884	23964000	23988000	24228000	23148000	23868000	24588000	23343214.3928036
1885	23961000	23985000	24225000	23145000	23865000	24585000	23353515.7421289
1886	24006000	23982000	24222000	23262000	23862000	24702000	23363817.0914543
1887	24003000	23979000	24219000	23259000	23859000	24699000	23374118.4407796
1888	24024000	23976000	24216000	23256000	23856000	24816000	23384431.7841079
1889	24021000	23973000	24213000	23253000	23853000	24813000	23394745.1274363
1890	24042000	23970000	24330000	23250000	23850000	24810000	23405058.4707646
1891	24063000	23967000	24327000	23367000	23847000	24807000	23415359.82009
1892	24084000	23964000	24324000	23364000	23964000	24804000	23425649.1754123
1893	24081000	23961000	24321000	23361000	23961000	24801000	23435950.5247376
1894	24102000	24078000	24318000	23358000	23958000	24798000	23446251.874063
1895	24123000	24075000	24315000	23355000	24075000	24795000	23456541.2293853
1896	24168000	24072000	24312000	23472000	24192000	24792000	23466830.5847076
1897	24189000	24069000	24309000	23469000	24309000	24789000	23477107.946027
1898	24186000	24066000	24306000	23466000	24306000	24786000	23487373.3133433
1899	24183000	24063000	24303000	23463000	24303000	24783000	23497638.6806597
1900	24180000	24060000	24300000	23460000	24300000	24780000	23507904.047976
1901	24201000	24057000	24297000	23457000	24297000	24897000	23518145.4272864
1902	24198000	24054000	24294000	23454000	24294000	24894000	23528374.8125937
1903	24195000	24051000	24291000	23451000	24291000	24891000	23538604.197901
1904	24192000	24048000	24288000	23448000	24288000	24888000	23548821.5892054
1905	24213000	24045000	24285000	23445000	24285000	25005000	23559050.9745127
1906	24234000	24042000	24282000	23442000	24282000	25122000	23569280.3598201
1907	24255000	24039000	24279000	23559000	24279000	25119000	23579521.7391304
1908	24252000	24036000	24276000	23556000	24276000	25116000	23589775.1124438
1909	24249000	24033000	24273000	23553000	24273000	25113000	23600028.4857571
1910	24246000	24030000	24270000	23550000	24270000	25110000	23610257.8710645
1911	24243000	24027000	24267000	23547000	24267000	25107000	23620499.2503748
1912	24264000	24024000	24384000	23544000	24264000	25104000	23630740.6296852
1913	24261000	24021000	24381000	23541000	24261000	25101000	23641017.9910045
1914	24282000	24018000	24378000	23538000	24258000	25218000	23651283.3583208
1915	24279000	24015000	24375000	23535000	24255000	25215000	23661548.7256372
1916	24300000	24012000	24372000	23652000	24252000	25212000	23671814.0929535
1917	24321000	24009000	24369000	23769000	24249000	25209000	23682091.4542729
1918	24342000	24006000	24366000	23886000	24246000	25206000	23692356.8215892
1919	24339000	24003000	24363000	23883000	24243000	25203000	23702622.1889056
1920	24336000	2.4e+07	24360000	23880000	24240000	25200000	23712887.5562219
1921	24333000	23997000	24357000	23877000	24237000	25197000	23723128.9355322
1922	24354000	23994000	24474000	23874000	24234000	25194000	23733382.3088456
1923	24351000	23991000	24471000	23871000	24231000	25191000	23743623.6881559
1924	24372000	24108000	24468000	23868000	24228000	25188000	23753865.0674663
1925	24369000	24105000	24465000	23865000	24225000	25185000	23764106.4467766
1926	24366000	24102000	24462000	23862000	24222000	25182000	23774347.826087
1927	24387000	24219000	24459000	23859000	24219000	25179000	23784589.2053973
1928	24408000	24336000	24456000	23856000	24216000	25176000	23794830.5847076
1929	24405000	24333000	24453000	23853000	24213000	25173000	23805071.964018
1930	24402000	24330000	24450000	23850000	24210000	25170000	23815313.3433283
1931	24423000	24447000	24447000	23847000	24207000	25167000	23825554.7226387
1932	24420000	24444000	24444000	23844000	24204000	25164000	23835796.101949
1933	24465000	24441000	24561000	23961000	24201000	25161000	23846037.4812594
1934	24462000	24438000	24558000	23958000	24198000	25158000	23856278.8605697
1935	24507000	24435000	24555000	23955000	24315000	25275000	23866508.2458771
1936	24504000	24432000	24552000	23952000	24312000	25272000	23876761.6191904
1937	24549000	24549000	24669000	23949000	24309000	25269000	23886991.0044978
1938	24546000	24546000	24666000	23946000	24306000	25266000	23897208.3958021
1939	24591000	24543000	24663000	24063000	24303000	25383000	23907413.7931034
1940	24588000	24540000	24660000	24060000	24300000	25380000	23917619.1904048
1941	24609000	24537000	24657000	24057000	24417000	25377000	23927836.5817092
1942	24606000	24534000	24654000	24054000	24414000	25374000	23938029.9850075
1943	24603000	24531000	24651000	24051000	24411000	25371000	23948223.3883058
1944	24600000	24528000	24648000	24048000	24408000	25368000	23958416.7916042
1945	24621000	24645000	24645000	24045000	24405000	25365000	23968622.1889055
1946	24642000	24642000	24642000	24042000	24402000	25482000	23978815.5922039
1947	24639000	24639000	24639000	24039000	24399000	25479000	23989008.9955023
1948	24636000	24636000	24636000	24036000	24396000	25476000	23999202.3988006
1949	24657000	24633000	24633000	24033000	24393000	25593000	24009383.808096
1950	24678000	24750000	24630000	24030000	24390000	25590000	24019553.2233883
1951	24723000	24747000	24747000	24027000	24387000	25707000	24029722.6386807
1952	24744000	24744000	24744000	24024000	24504000	25704000	24039892.053973
1953	24765000	24741000	24741000	24021000	24621000	25701000	24050013.4932534
1954	24786000	24738000	24738000	24018000	24738000	25698000	24060134.9325337
1955	24807000	24735000	24735000	24135000	24735000	25695000	24070256.3718141
1956	24804000	24732000	24732000	24132000	24732000	25692000	24080365.8170915
1957	24801000	24729000	24729000	24129000	24729000	25689000	24090487.2563718
1958	24798000	24726000	24726000	24126000	24726000	25686000	24100596.7016492
1959	24795000	24723000	24723000	24123000	24723000	25683000	24110694.1529235
1960	24792000	24720000	24720000	24120000	24720000	25680000	24120791.6041979
1961	24837000	24717000	24837000	24117000	24717000	25797000	24130877.0614693
1962	24834000	24714000	24834000	24114000	24714000	25794000	24140950.5247376
1963	24855000	24711000	24831000	24231000	24711000	25791000	24151023.988006
1964	24852000	24708000	24828000	24228000	24708000	25788000	24161097.4512744
1965	24849000	24705000	24825000	24225000	24705000	25785000	24171170.9145427
1966	24870000	24702000	24822000	24342000	24702000	25782000	24181244.3778111
1967	24915000	24699000	24819000	24459000	24699000	25899000	24191317.8410795
1968	24912000	24696000	24816000	24456000	24696000	25896000	24201379.3103448
1969	24933000	24693000	24813000	24573000	24693000	25893000	24211440.7796102
1970	24930000	24690000	24810000	24570000	24690000	25890000	24221478.2608696
1971	24927000	24687000	24807000	24567000	24687000	25887000	24231515.7421289
1972	24924000	24684000	24804000	24564000	24684000	25884000	24241553.2233883
1973	24921000	24681000	24801000	24561000	24681000	25881000	24251590.7046477
1974	24942000	24678000	24798000	24558000	24678000	25998000	24261616.191904
1975	24963000	24675000	24795000	24675000	24675000	25995000	24271641.6791604
1976	25008000	24792000	24792000	24792000	24672000	25992000	24281667.1664168
1977	25005000	24789000	24789000	24789000	24669000	25989000	24291692.6536732
1978	25002000	24786000	24786000	24786000	24666000	25986000	24301742.1289355
1979	24999000	24783000	24783000	24783000	24663000	25983000	24311803.5982009
1980	24996000	24780000	24780000	24780000	24660000	25980000	24321865.0674663
1981	24993000	24777000	24777000	24777000	24657000	25977000	24331914.5427286
1982	25014000	24774000	24774000	24774000	24774000	25974000	24341976.011994
1983	25011000	24771000	24771000	24771000	24771000	25971000	24352013.4932534
1984	25032000	24768000	24768000	24768000	24888000	25968000	24362050.9745127
1985	25053000	24885000	24765000	24765000	24885000	25965000	24372088.4557721
1986	25098000	24882000	24762000	24762000	25002000	26082000	24382089.9550225
1987	25095000	24879000	24759000	24759000	24999000	26079000	24392079.4602699
1988	25116000	24876000	24876000	24756000	24996000	26076000	24402080.9595202
1989	25137000	24873000	24873000	24873000	24993000	26073000	24412082.4587706
1990	25134000	24870000	24870000	24870000	24990000	26070000	24422095.952024
1991	25155000	24987000	24867000	24867000	24987000	26067000	24432073.4632684
1992	25176000	24984000	24864000	24864000	24984000	26184000	24442062.9685157
1993	25173000	24981000	24861000	24861000	24981000	26181000	24452040.4797601
1994	25194000	24978000	24858000	24858000	25098000	26178000	24462029.9850075
1995	25215000	24975000	24975000	24855000	25095000	26175000	24471995.5022489
1996	25212000	24972000	24972000	24852000	25092000	26172000	24481961.0194903
1997	25233000	24969000	25089000	24849000	25089000	26169000	24491914.5427286
1998	25254000	24966000	25086000	24966000	25086000	26166000	24501868.065967
1999	25299000	25083000	25083000	24963000	25203000	26163000	24511797.6011994
2000	25320000	25080000	25080000	25080000	25200000	26160000	24521727.1364318
2001	25317000	25077000	25077000	25077000	25197000	26157000	24531656.6716642
2002	25314000	25074000	25074000	25074000	25194000	26154000	24541586.2068966
2003	25311000	25071000	25071000	25071000	25191000	26151000	24551515.7421289
2004	25332000	25068000	25068000	25068000	25188000	26268000	24561445.2773613
2005	25329000	25065000	25065000	25065000	25185000	26265000	24571398.8005997
2006	25398000	25062000	25062000	25182000	25302000	26382000	24581364.3178411
2007	25395000	25059000	25059000	25179000	25299000	26379000	24591341.8290855
2008	25392000	25056000	25056000	25176000	25296000	26376000	24601295.3523238
2009	25389000	25053000	25053000	25173000	25293000	26373000	24611248.8755622
2010	25386000	25050000	25050000	25170000	25290000	26370000	24621214.3928036
2011	25383000	25047000	25047000	25167000	25287000	26367000	24631179.910045
2012	25380000	25044000	25044000	25164000	25284000	26364000	24641133.4332834
2013	25401000	25161000	25041000	25161000	25281000	26361000	24651110.9445277
2014	25422000	25158000	25038000	25158000	25278000	26478000	24661088.4557721
2015	25419000	25155000	25035000	25155000	25275000	26475000	24671065.9670165
2016	25416000	25152000	25032000	25152000	25272000	26472000	24681031.4842579
2017	25413000	25149000	25029000	25149000	25269000	26469000	24690985.0074963
2018	25434000	25146000	25146000	25146000	25266000	26466000	24700938.5307346
2019	25431000	25143000	25143000	25143000	25263000	26463000	24710892.053973
2020	25428000	25140000	25140000	25140000	25260000	26460000	24720845.5772114
2021	25449000	25137000	25137000	25137000	25257000	26577000	24730787.1064468
2022	25470000	25134000	25134000	25134000	25254000	26694000	24740716.6416792
2023	25467000	25131000	25131000	25131000	25251000	26691000	24750646.1769115
2024	25464000	25128000	25128000	25128000	25248000	26688000	24760575.7121439
2025	25485000	25125000	25125000	25245000	25245000	26685000	24770493.2533733
2026	25482000	25122000	25122000	25242000	25242000	26682000	24780422.7886057
2027	25479000	25119000	25119000	25239000	25239000	26679000	24790340.3298351
2028	25500000	25236000	25116000	25236000	25236000	26676000	24800245.8770615
2029	25497000	25233000	25113000	25233000	25233000	26673000	24810163.4182909
2030	25518000	25230000	25230000	25230000	25230000	26670000	24820056.9715142
2031	25515000	25227000	25227000	25227000	25227000	26667000	24829950.5247376
2032	25560000	25224000	25224000	25224000	25344000	26784000	24839820.089955
2033	25557000	25221000	25221000	25221000	25341000	26781000	24849689.6551724
2034	25578000	25218000	25218000	25338000	25338000	26778000	24859523.2383808
2035	25575000	25215000	25215000	25335000	25335000	26775000	24869356.8215892
2036	25572000	25212000	25212000	25332000	25332000	26772000	24879154.4227886
2037	25593000	25209000	25209000	25449000	25329000	26769000	24888964.017991
2038	25590000	25206000	25206000	25446000	25326000	26766000	24898773.6131934
2039	25587000	25203000	25203000	25443000	25323000	26763000	24908583.2083958
2040	25608000	25200000	25200000	25440000	25440000	26760000	24918392.8035982
2041	25605000	25197000	25197000	25437000	25437000	26757000	24928190.4047976
2042	25626000	25194000	25194000	25554000	25434000	26754000	24937976.011994
2043	25647000	25191000	25191000	25551000	25551000	26751000	24947761.6191904
2044	25644000	25188000	25188000	25548000	25548000	26748000	24957535.2323838
2045	25641000	25185000	25185000	25545000	25545000	26745000	24967320.8395802
2046	25662000	25302000	25182000	25542000	25542000	26742000	24977118.4407796
2047	25659000	25299000	25179000	25539000	25539000	26739000	24986892.053973
2048	25680000	25296000	25296000	25536000	25536000	26736000	24996665.6671664
2049	25701000	25293000	25293000	25533000	25653000	26733000	25006463.2683658
2050	25722000	25290000	25290000	25650000	25650000	26730000	25016272.8635682
2051	25719000	25287000	25287000	25647000	25647000	26727000	25026082.4587706
2052	25716000	25284000	25284000	25644000	25644000	26724000	25035892.053973
2053	25737000	25401000	25281000	25641000	25641000	26721000	25045677.6611694
2054	25734000	25398000	25278000	25638000	25638000	26718000	25055463.2683658
2055	25779000	25395000	25275000	25755000	25755000	26715000	25065248.8755622
2056	25776000	25392000	25272000	25752000	25752000	26712000	25075046.4767616
2057	25773000	25389000	25269000	25749000	25749000	26709000	25084832.083958
2058	25770000	25386000	25266000	25746000	25746000	26706000	25094617.6911544
2059	25767000	25383000	25263000	25743000	25743000	26703000	25104391.3043478
2060	25764000	25380000	25260000	25740000	25740000	26700000	25114176.9115442
2061	25785000	25377000	25257000	25737000	25737000	26817000	25123962.5187406
2062	25782000	25374000	25254000	25734000	25734000	26814000	25133748.125937
2063	25779000	25371000	25251000	25731000	25731000	26811000	25143545.7271364
2064	25776000	25368000	25248000	25728000	25728000	26808000	25153331.3343328
2065	25797000	25365000	25245000	25845000	25725000	26805000	25163092.9535232
2066	25818000	25362000	25242000	25962000	25722000	26802000	25172866.5667166
2067	25815000	25359000	25239000	25959000	25719000	26799000	25182640.17991
2068	25812000	25356000	25236000	25956000	25716000	26796000	25192425.7871064
2069	25833000	25353000	25233000	25953000	25713000	26913000	25202211.3943029
2070	25830000	25350000	25230000	25950000	25710000	26910000	25212020.9895052
2071	25851000	25347000	25347000	25947000	25707000	26907000	25221830.5847076
2072	25848000	25344000	25344000	25944000	25704000	26904000	25231628.185907
2073	25845000	25341000	25341000	25941000	25701000	26901000	25241425.7871064
2074	25866000	25458000	25338000	25938000	25698000	26898000	25251223.3883058
2075	25887000	25455000	25335000	25935000	25815000	26895000	25261008.9955022
2076	25884000	25452000	25332000	25932000	25812000	26892000	25270794.6026987
2077	25881000	25449000	25329000	25929000	25809000	26889000	25280580.2098951
2078	25878000	25446000	25326000	25926000	25806000	26886000	25290365.8170915
2079	25875000	25443000	25323000	25923000	25803000	26883000	25300151.4242879
2080	25872000	25440000	25320000	25920000	25800000	26880000	25309937.0314843
2081	25917000	25437000	25437000	26037000	25797000	26877000	25319746.6266867
2082	25914000	25434000	25434000	26034000	25794000	26874000	25329556.2218891
2083	25935000	25431000	25431000	26031000	25911000	26871000	25339353.8230885
2084	25932000	25428000	25428000	26028000	25908000	26868000	25349151.4242879
2085	25953000	25425000	25425000	26025000	26025000	26865000	25358937.0314843
2086	25974000	25542000	25422000	26022000	26022000	26862000	25368710.6446777
2087	25995000	25539000	25419000	26139000	26019000	26859000	25378484.2578711
2088	25992000	25536000	25416000	26136000	26016000	26856000	25388269.8650675
2089	25989000	25533000	25413000	26133000	26013000	26853000	25398031.4842579
2090	26010000	25530000	25410000	26250000	26010000	26850000	25407793.1034483
2091	26007000	25527000	25407000	26247000	26007000	26847000	25417566.7166417
2092	26028000	25524000	25404000	26364000	26004000	26844000	25427340.3298351
2093	26025000	25521000	25401000	26361000	26001000	26841000	25437101.9490255
2094	26022000	25518000	25398000	26358000	25998000	26838000	25446839.5802099
2095	26019000	25515000	25395000	26355000	25995000	26835000	25456577.2113943
2096	26040000	25512000	25392000	26352000	26112000	26832000	25466302.8485757
2097	26061000	25509000	25389000	26469000	26109000	26829000	25476028.4857571
2098	26082000	25506000	25386000	26586000	26106000	26826000	25485766.1169415
2099	26079000	25503000	25383000	26583000	26103000	26823000	25495491.7541229
2100	26076000	25500000	25380000	26580000	26100000	26820000	25505217.3913043
2101	26097000	25497000	25377000	26577000	26217000	26817000	25514943.0284858
2102	26094000	25494000	25374000	26574000	26214000	26814000	25524668.6656672
2103	26091000	25491000	25371000	26571000	26211000	26811000	25534418.2908546
2104	26136000	25488000	25488000	26568000	26328000	26808000	25544179.910045
2105	26133000	25485000	25485000	26565000	26325000	26805000	25553941.5292354
2106	26154000	25482000	25602000	26562000	26322000	26802000	25563691.1544228
2107	26151000	25479000	25599000	26559000	26319000	26799000	25573440.7796102
2108	26148000	25476000	25596000	26556000	26316000	26796000	25583190.4047976
2109	26169000	25473000	25713000	26553000	26313000	26793000	25592928.035982
2110	26166000	25470000	25710000	26550000	26310000	26790000	25602665.6671664
2111	26163000	25467000	25707000	26547000	26307000	26787000	25612391.3043478
2112	26160000	25464000	25704000	26544000	26304000	26784000	25622116.9415292
2113	26157000	25461000	25701000	26541000	26301000	26781000	25631842.5787106
2114	26154000	25458000	25698000	26538000	26298000	26778000	25641568.2158921
2115	26151000	25455000	25695000	26535000	26295000	26775000	25651281.8590705
2116	26148000	25452000	25692000	26532000	26292000	26772000	25660983.5082459
2117	26169000	25449000	25689000	26529000	26289000	26889000	25670661.1694153
2118	26190000	25446000	25806000	26526000	26286000	26886000	25680350.8245877
2119	26187000	25443000	25803000	26523000	26283000	26883000	25690052.4737631
2120	26184000	25440000	25800000	26520000	26280000	26880000	25699766.1169415
2121	26181000	25437000	25797000	26517000	26277000	26877000	25709443.7781109
2122	26178000	25434000	25794000	26514000	26274000	26874000	25719109.4452774
2123	26175000	25431000	25791000	26511000	26271000	26871000	25728775.1124438
2124	26172000	25428000	25788000	26508000	26268000	26868000	25738440.7796102
2125	26169000	25425000	25785000	26505000	26265000	26865000	25748106.4467766
2126	26166000	25422000	25782000	26502000	26262000	26862000	25757772.113943
2127	26187000	25419000	25779000	26499000	26379000	26859000	25767425.7871064
2128	26184000	25416000	25776000	26496000	26376000	26856000	25777079.4602699
2129	26181000	25413000	25773000	26493000	26373000	26853000	25786721.1394303
2130	26202000	25410000	25770000	26610000	26370000	26850000	25796362.8185907
2131	26199000	25407000	25767000	26607000	26367000	26847000	25805992.5037481
2132	26196000	25404000	25764000	26604000	26364000	26844000	25815586.2068966
2133	26193000	25401000	25761000	26601000	26361000	26841000	25825191.904048
2134	26214000	25398000	25758000	26598000	26358000	26958000	25834797.6011994
2135	26211000	25395000	25755000	26595000	26355000	26955000	25844391.3043478
2136	26208000	25392000	25752000	26592000	26352000	26952000	25853973.0134933
2137	26205000	25389000	25749000	26589000	26349000	26949000	25863554.7226387
2138	26202000	25386000	25746000	26586000	26346000	26946000	25873124.4377811
2139	26199000	25383000	25743000	26583000	26343000	26943000	25882694.1529235
2140	26220000	25380000	25740000	26580000	26340000	27060000	25892263.868066
2141	26241000	25497000	25737000	26577000	26337000	27057000	25901833.5832084
2142	26238000	25494000	25734000	26574000	26334000	27054000	25911415.2923538
2143	26235000	25491000	25731000	26571000	26331000	27051000	25920997.0014993
2144	26256000	25488000	25728000	26568000	26448000	27048000	25930578.7106447
2145	26277000	25485000	25725000	26565000	26445000	27165000	25940148.4257871
2146	26346000	25482000	25722000	26682000	26562000	27282000	25949718.1409295
2147	26391000	25599000	25719000	26679000	26559000	27399000	25959287.856072
2148	26412000	25596000	25716000	26676000	26556000	27516000	25968869.5652174
2149	26409000	25593000	25713000	26673000	26553000	27513000	25978451.2743628
2150	26430000	25590000	25830000	26670000	26550000	27510000	25988020.9895052
2151	26427000	25587000	25827000	26667000	26547000	27507000	25997590.7046477
2152	26424000	25584000	25824000	26664000	26544000	27504000	26007160.4197901
2153	26445000	25581000	25821000	26661000	26541000	27621000	26016742.1289355
2154	26442000	25578000	25818000	26658000	26538000	27618000	26026323.838081
2155	26463000	25695000	25815000	26655000	26535000	27615000	26035905.5472264
2156	26460000	25692000	25812000	26652000	26532000	27612000	26045475.2623688
2157	26457000	25689000	25809000	26649000	26529000	27609000	26055044.9775112
2158	26478000	25686000	25806000	26646000	26646000	27606000	26064602.6986507
2159	26475000	25683000	25803000	26643000	26643000	27603000	26074172.4137931
2160	26520000	25680000	25800000	26760000	26760000	27600000	26083754.1229385
2161	26541000	25677000	25797000	26757000	26877000	27597000	26093335.832084
2162	26538000	25674000	25794000	26754000	26874000	27594000	26102893.5532234
2163	26535000	25671000	25791000	26751000	26871000	27591000	26112463.2683658
2164	26532000	25668000	25788000	26748000	26868000	27588000	26122044.9775112
2165	26529000	25665000	25785000	26745000	26865000	27585000	26131626.6866567
2166	26526000	25662000	25782000	26742000	26862000	27582000	26141208.3958021
2167	26547000	25659000	25899000	26739000	26859000	27579000	26150754.1229385
2168	26568000	25656000	25896000	26856000	26856000	27576000	26160299.850075
2169	26565000	25653000	25893000	26853000	26853000	27573000	26169845.5772114
2170	26586000	25770000	25890000	26850000	26850000	27570000	26179391.3043478
2171	26631000	25887000	25887000	26847000	26847000	27687000	26188925.0374813
2172	26628000	25884000	25884000	26844000	26844000	27684000	26198434.7826087
2173	26649000	25881000	25881000	26841000	26841000	27801000	26207944.5277361
2174	26646000	25878000	25878000	26838000	26838000	27798000	26217454.2728636
2175	26691000	25875000	25995000	26955000	26835000	27795000	26226976.011994
2176	26712000	25872000	25992000	27072000	26832000	27792000	26236485.7571214
